Activity Type;Date;Favorite;Title;Distance;Calories;Time;Avg HR;Max HR;Avg Run Cadence;Max Run Cadence;Avg Pace;Best Pace;Total Ascent;Total Descent;Avg Stride Length;Avg Vertical Ratio;Avg Vertical Oscillation;Avg Ground Contact Time;Training Stress Score®;Grit;Flow;Total Strokes;Avg. Swolf;Avg Stroke Rate;Total Reps;Decompression;Best Lap Time;Number of Laps;Max Temp;Stress Change;Stress Start;Stress End;Moving Time;Elapsed Time;Min Elevation;Max Elevation
Running;18/05/2022 07:21;false;Santiago de Surco Running;3.23;185;00:17:53;153;177;179;187;05:33;04:37;15;24;1.01;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;01:04.7;4;NaN;--;--;--;00:17:49;00:17:53;130;255
Cardio;12/05/2022 19:35;false;Cardio;0;315;00:55:50;118;155;--;--;--;--;--;--;NaN;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:55:50;1;NaN;--;--;--;00:00:00;00:55:50;206;235
Cardio;27/04/2022 20:42;false;Cardio;0;219;00:33:59;118;149;--;--;--;--;--;--;NaN;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:33:59;1;NaN;--;--;--;00:00:00;00:33:59;77;112
Running;12/03/2022 06:41;false;Asia Running;4.03;219;00:21:56;149;169;183;193;05:26;04:31;2;17;1;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:08.1;5;NaN;--;--;--;00:21:54;00:21:56;32;50
Running;10/03/2022 06:24;false;Santiago de Surco Running;4.03;227;00:23:18;149;167;178;185;05:47;04:37;7;65;0.97;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:08.7;5;NaN;--;--;--;00:23:10;00:23:18;105;169
Running;9/03/2022 15:26;false;Santiago de Surco Running;3.01;186;00:17:11;161;179;178;187;05:43;04:57;16;16;0.98;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:02.2;4;NaN;--;--;--;00:17:07;00:17:16;30;183
Running;8/03/2022 17:41;false;Asia Running;3.74;214;00:20:26;155;179;183;194;05:28;04:43;2;11;1;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;04:09.1;4;NaN;--;--;--;00:20:20;00:20:26;-112;63
Running;5/03/2022 07:17;false;Asia Running;3.68;202;00:20:13;148;165;181;190;05:30;04:55;--;14;1;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;03:39.4;4;NaN;--;--;--;00:20:03;00:20:13;3;66
Running;3/03/2022 17:53;false;Running;4.04;219;00:21:22;154;169;179;189;05:17;04:57;14;5;1.06;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:13.2;5;NaN;--;--;--;00:21:15;00:21:22;18;29
Running;24/01/2022 06:34;false;Santiago de Surco Running;5.02;289;00:27:52;157;178;183;189;05:33;04:27;22;48;0.98;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:03.7;6;NaN;--;--;--;00:27:48;00:27:52;107;140
Running;21/01/2022 07:10;false;Santiago de Surco Running;5.02;308;00:29:19;160;180;169;191;05:50;04:24;18;45;1.02;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:04.8;6;NaN;--;--;--;00:27:06;00:29:19;68;106
Running;19/01/2022 07:14;false;Running;5.05;292;00:27:13;163;180;180;187;05:23;05:05;8;28;1.03;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:15.7;6;NaN;--;--;--;00:27:05;00:27:13;96;125
Running;11/01/2022 06:35;false;Santiago de Surco Running;5.07;277;00:27:47;152;163;183;191;05:29;04:49;16;36;1;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:19.6;6;NaN;--;--;--;00:27:39;00:27:47;56;91
Running;10/01/2022 18:56;false;Santiago de Surco Running;5.08;280;00:29:18;148;165;180;187;05:46;04:57;20;37;0.96;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:21.9;6;NaN;--;--;--;00:29:17;00:29:18;89;116
Running;6/01/2022 06:50;false;Santiago de Surco Running;5.07;318;00:28:34;168;185;185;191;05:38;04:38;17;38;0.96;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:18.8;6;NaN;--;--;--;00:28:31;00:28:34;233;261
Running;5/01/2022 06:54;false;Santiago de Surco Running;4.1;242;00:23:01;162;172;186;195;05:37;04:39;12;37;0.96;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:25.4;5;NaN;--;--;--;00:23:00;00:23:01;235;272
Running;4/01/2022 06:30;false;Running;4.03;215;00:21:10;156;176;184;191;05:15;05:05;16;29;1.03;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:07.0;5;NaN;--;--;--;00:21:02;00:21:10;233;263
Running;22/12/2021 06:46;false;Santiago de Surco Running;5.12;292;00:28:42;156;176;184;193;05:36;04:54;7;42;0.97;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:32.6;6;NaN;--;--;--;00:28:40;00:28:42;-109;-69
Running;21/12/2021 07:30;false;Santiago de Surco Running;4.36;255;00:24:35;160;176;182;191;05:39;04:54;18;37;0.98;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;01:43.9;5;NaN;--;--;--;00:24:28;00:24:35;-71;-35
Running;19/12/2021 06:56;false;Santiago de Surco Running;6.56;379;00:37:45;156;173;180;188;05:45;04:49;32;49;0.97;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;03:02.8;7;NaN;--;--;--;00:37:40;00:37:45;76;113
Running;16/12/2021 06:57;false;Santiago de Surco Running;4.3;253;00:23:50;162;179;187;195;05:33;04:39;7;33;0.97;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;01:21.9;5;NaN;--;--;--;00:23:42;00:23:50;89;132
Running;15/12/2021 07:16;false;Santiago de Surco Running;4.18;225;00:23:26;150;177;182;189;05:37;04:47;14;33;0.98;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:50.2;5;NaN;--;--;--;00:23:19;00:23:26;84;113
Running;14/12/2021 07:37;false;Santiago de Surco Running;4.01;222;00:21:51;157;180;186;193;05:27;04:01;11;29;0.99;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:02.6;5;NaN;--;--;--;00:21:49;00:21:51;92;118
Running;13/12/2021 06:46;false;Santiago de Surco Running;4.38;260;00:24:10;165;187;181;189;05:31;04:35;10;34;1;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;01:46.1;5;NaN;--;--;--;00:24:09;00:24:10;104;141
Running;10/12/2021 06:30;false;Running;4.02;218;00:20:48;159;186;180;189;05:10;04:55;7;44;1.07;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:05.8;5;NaN;--;--;--;00:20:38;00:20:48;57;102
Running;22/10/2021 07:47;false;Santiago de Surco Running;5.09;307;00:29:38;160;178;180;189;05:49;04:48;24;77;0.95;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:25.7;6;NaN;--;--;--;00:29:35;00:29:38;154;229
Running;21/10/2021 18:08;false;Santiago de Surco Running;5.25;303;00:30:02;156;176;182;191;05:43;04:53;24;74;0.96;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;01:13.3;6;NaN;--;--;--;00:29:54;00:30:02;193;265
Running;20/10/2021 12:43;false;Santiago de Surco Running;5.17;291;00:29:12;154;174;179;189;05:39;04:27;29;34;0.99;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:42.0;6;NaN;--;--;--;00:28:49;00:29:12;266;291
Running;19/10/2021 06:56;false;Santiago de Surco Running;6.06;340;00:34:26;156;165;181;187;05:41;04:50;17;74;0.97;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:16.4;7;NaN;--;--;--;00:34:24;00:34:26;153;221
Running;18/10/2021 06:46;false;Santiago de Surco Running;5.16;280;00:28:43;153;166;184;196;05:34;04:23;18;83;0.98;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:38.6;6;NaN;--;--;--;00:28:41;00:28:43;169;250
Pool Swim;17/10/2021 11:13;false;Pool Swimming;1,325;212;00:42:00;--;--;--;--;02:36;01:17;--;--;NaN;NaN;NaN;NaN;0;NaN;NaN;678;52;20;NaN;No;00:03.2;3;NaN;--;--;--;00:34:25;00:42:33;--;--
Running;11/10/2021 12:42;false;Santiago de Surco Running;5.26;302;00:29:56;157;179;183;193;05:41;04:24;24;71;0.96;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;01:24.7;6;NaN;--;--;--;00:29:55;00:29:56;94;202
Running;26/08/2021 06:34;false;Santiago de Surco Running;17.05;990;01:40:10;157;178;180;191;05:52;04:15;68;227;0.95;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:13.8;18;NaN;--;--;--;01:39:04;01:40:10;4;180
Running;25/08/2021 06:57;false;Santiago de Surco Running;8.01;473;00:44:40;163;180;183;191;05:35;04:38;20;136;0.98;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:02.8;9;NaN;--;--;--;00:44:23;00:44:40;-9;126
Running;24/08/2021 06:31;false;Santiago de Surco Running;8.08;453;00:46:33;153;178;175;195;05:46;04:15;24;166;0.99;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:18.0;9;NaN;--;--;--;00:44:38;00:46:33;-33;131
Running;23/08/2021 13:12;false;Santiago de Surco Running;7.01;393;00:40:03;155;173;184;193;05:43;04:46;39;64;0.95;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:02.5;8;NaN;--;--;--;00:40:01;00:40:03;111;145
Pool Swim;22/08/2021 11:15;false;Pool Swimming;1,800;343;00:43:54;--;--;--;--;02:26;01:24;--;--;NaN;NaN;NaN;NaN;0;NaN;NaN;850;48;19;NaN;No;00:43:54;1;NaN;--;--;--;00:NaN:NaN;00:44:00;--;--
Running;21/08/2021 06:49;false;Santiago de Surco Running;7.34;511;00:40:37;176;192;181;191;05:32;04:25;17;72;0.99;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;01:31.3;8;NaN;--;--;--;00:40:21;00:40:37;16;89
Running;19/08/2021 06:22;false;Santiago de Surco Running;15.11;905;01:26:53;159;177;184;195;05:45;04:23;47;170;0.95;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:27.5;16;NaN;--;--;--;01:26:42;01:26:53;-18;117
Running;18/08/2021 06:46;false;Santiago de Surco Running;7.41;437;00:40:41;158;174;187;200;05:29;04:25;13;65;0.97;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;01:49.3;8;NaN;--;--;--;00:40:39;00:40:41;57;125
Running;17/08/2021 06:35;false;Santiago de Surco Running;8.04;455;00:45:15;151;165;183;191;05:38;04:29;13;78;0.97;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:09.9;9;NaN;--;--;--;00:44:55;00:45:15;51;132
Running;16/08/2021 06:34;false;Santiago de Surco Running;7.33;423;00:42:30;150;169;178;187;05:48;04:38;18;78;0.97;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;01:39.2;8;NaN;--;--;--;00:41:59;00:42:30;40;116
Running;13/08/2021 06:30;false;Santiago de Surco Running;7.37;429;00:41:43;153;177;182;196;05:40;04:16;18;71;0.97;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;01:40.4;8;NaN;--;--;--;00:41:09;00:41:43;30;102
Running;11/08/2021 06:49;false;Santiago de Surco Running;7.39;425;00:42:11;152;173;182;191;05:42;04:22;16;81;0.96;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;01:50.3;8;NaN;--;--;--;00:42:03;00:42:11;34;114
Running;10/08/2021 07:43;false;Santiago de Surco Running;7.52;411;00:42:24;147;169;184;195;05:38;04:33;27;65;0.96;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;02:30.9;8;NaN;--;--;--;00:41:56;00:42:24;86;142
Running;9/08/2021 07:56;false;Santiago de Surco Running;5.5;305;00:30:41;149;169;186;198;05:35;04:25;7;64;0.96;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;02:16.9;6;NaN;--;--;--;00:30:31;00:30:41;102;168
Pool Swim;8/08/2021 13:11;false;Pool Swimming;1,600;261;00:44:48;--;--;--;--;02:27;01:30;--;--;NaN;NaN;NaN;NaN;0;NaN;NaN;791;49;20;NaN;No;00:44:48;1;NaN;--;--;--;00:39:13;00:44:57;--;--
Running;7/08/2021 09:15;false;San Borja Running;13.15;764;01:13:59;156;171;179;193;05:38;04:00;45;156;0.99;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:38.5;14;NaN;--;--;--;01:12:48;01:13:59;-13;113
Running;4/08/2021 07:52;false;Santiago de Surco Running;7.39;461;00:42:13;162;179;184;191;05:43;04:50;16;118;0.95;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;01:54.3;8;NaN;--;--;--;00:42:11;00:42:13;13;132
Running;3/08/2021 07:37;false;Santiago de Surco Running;7.1;448;00:42:10;159;177;181;191;05:56;04:54;16;60;0.93;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:30.5;8;NaN;--;--;--;00:42:03;00:42:10;82;134
Running;27/07/2021 07:21;false;Asia Running;11.13;674;01:05:29;156;170;180;193;05:53;04:56;19;117;0.94;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:35.8;12;NaN;--;--;--;01:05:26;01:05:29;-94;18
Running;26/07/2021 12:29;false;Asia Running;7.26;415;00:41:38;148;172;183;193;05:44;04:52;25;36;0.95;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;01:17.7;8;NaN;--;--;--;00:41:36;00:41:38;-72;-53
Running;25/07/2021 11:58;false;Asia Running;7.08;420;00:39:13;157;174;185;200;05:32;03:58;20;32;0.98;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:19.8;8;NaN;--;--;--;00:39:05;00:39:13;-93;-72
Running;24/07/2021 10:21;false;Santiago de Surco Running;6.02;361;00:34:47;153;169;186;196;05:47;05:09;29;51;0.93;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:05.7;7;NaN;--;--;--;00:34:41;00:34:47;35;84
Running;22/07/2021 18:13;false;Santiago de Surco Running;4.18;256;00:24:01;157;174;182;191;05:45;04:50;16;60;0.96;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:52.4;5;NaN;--;--;--;00:23:59;00:24:01;37;99
Running;20/07/2021 18:34;false;Santiago de Surco Running;4.26;237;00:23:59;146;165;181;191;05:38;04:43;12;54;0.98;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;02:11.5;5;NaN;--;--;--;00:23:57;00:23:59;50;104
Running;19/07/2021 18:15;false;Santiago de Surco Running;4.19;235;00:23:18;150;162;182;196;05:34;04:24;12;61;0.98;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:50.2;5;NaN;--;--;--;00:23:09;00:23:18;48;111
Pool Swim;18/07/2021 11:34;false;Pool Swimming;1,025;174;00:32:26;--;--;--;--;02:27;00:55;--;--;NaN;NaN;NaN;NaN;0;NaN;NaN;505;49;20;NaN;No;00:01.9;4;NaN;--;--;--;00:25:06;00:32:42;--;--
Running;17/07/2021 08:40;false;Santiago de Surco Running;3.36;193;00:20:22;144;164;179;189;06:04;04:47;5;59;0.92;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;01:45.4;4;NaN;--;--;--;00:20:21;00:20:22;8;69
Running;16/07/2021 16:58;false;San Borja Running;4.3;211;00:23:05;138;154;182;196;05:22;04:42;--;48;1.02;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;01:25.0;5;NaN;--;--;--;00:22:57;00:23:05;70;122
Running;15/07/2021 18:32;false;Santiago de Surco Running;3.3;189;00:18:52;151;167;176;185;05:43;05:06;12;60;0.99;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;01:41.4;4;NaN;--;--;--;00:18:45;00:18:52;72;133
Running;14/07/2021 18:18;false;Santiago de Surco Running;3.62;206;00:20:07;158;168;182;191;05:33;04:33;14;71;0.99;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;03:13.2;4;NaN;--;--;--;00:20:00;00:20:07;93;528
Running;28/06/2021 07:45;false;Monday running;5.01;305;00:27:43;--;--;--;--;05:32;04:23;12;14;NaN;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:27:43;1;NaN;--;--;--;00:NaN:NaN;00:27:43;--;--
Running;27/06/2021 06:19;false;Domingo running;6.5;389;00:35:38;--;--;--;--;05:29;04:10;12;16;NaN;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:35:38;1;NaN;--;--;--;00:NaN:NaN;00:35:38;--;--
Running;26/06/2021 09:15;false;Running;5.01;276;00:27:22;151;173;184;193;05:28;04:48;22;57;1;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:03.3;6;NaN;--;--;--;00:27:15;00:27:22;163;263
Running;23/06/2021 07:38;false;Santiago de Surco Running;4.49;215;00:25:22;132;152;188;198;05:39;04:44;11;58;0.94;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;02:27.8;5;NaN;--;--;--;00:25:17;00:25:22;248;303
Running;22/06/2021 07:27;false;Santiago de Surco Running;7.21;432;00:39:44;162;178;183;193;05:31;04:45;22;156;0.99;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;01:00.8;8;NaN;--;--;--;00:39:37;00:39:44;160;316
Running;21/06/2021 07:16;false;Running;5.72;330;00:32:16;152;185;184;193;05:39;05:24;21;188;0.96;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;03:59.3;6;NaN;--;--;--;00:32:14;00:32:16;158;337
Running;18/06/2021 07:09;false;Santiago de Surco Running;5.1;297;00:28:55;154;176;185;193;05:40;04:56;19;60;0.95;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:27.0;6;NaN;--;--;--;00:28:51;00:28:55;294;354
Running;17/06/2021 07:11;false;Santiago de Surco Running;5.01;301;00:27:31;160;184;189;200;05:29;04:18;21;30;0.97;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:03.0;6;NaN;--;--;--;00:27:29;00:27:31;202;225
Running;16/06/2021 07:03;false;Santiago de Surco Running;4.04;233;00:23:33;150;181;184;191;05:50;05:23;8;65;0.93;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:10.5;5;NaN;--;--;--;00:23:28;00:23:33;272;337
Running;15/06/2021 07:09;false;Santiago de Surco Running;4.11;244;00:23:22;156;177;187;198;05:41;05:11;9;49;0.94;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:33.8;5;NaN;--;--;--;00:23:21;00:23:22;261;312
Running;25/05/2021 07:11;false;Santiago de Surco Running;5.01;264;00:27:36;145;187;187;198;05:30;04:51;14;60;0.97;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:03.0;6;NaN;--;--;--;00:27:34;00:27:36;199;259
Running;24/05/2021 07:10;false;Santiago de Surco Running;4.37;250;00:24:43;153;187;183;195;05:40;04:49;14;108;0.96;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;01:48.3;5;NaN;--;--;--;00:24:41;00:24:43;170;270
Running;21/05/2021 06:55;false;Running;4.1;252;00:23:19;159;184;186;195;05:41;05:19;15;50;0.95;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:31.2;5;NaN;--;--;--;00:23:10;00:23:19;202;246
Running;18/05/2021 07:24;false;Santiago de Surco Running;4.22;250;00:24:35;154;167;182;189;05:50;05:12;6;58;0.94;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;01:05.5;5;NaN;--;--;--;00:24:34;00:24:35;87;884
Running;14/05/2021 17:43;false;Running de vuelta ;4.11;244;00:23:40;152;173;178;187;05:45;05:08;18;20;0.98;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:35.4;5;NaN;--;--;--;00:23:35;00:23:40;615;629
Running;10/03/2021 06:57;false;Santiago de Surco Running;9.81;708;01:03:25;166;200;180;189;06:28;05:28;51;104;0.86;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;05:22.1;10;NaN;--;--;--;01:03:23;01:03:59;87;148
Running;8/03/2021 06:56;false;Asia Running;6.27;346;00:34:46;149;172;187;202;05:33;04:01;7;34;0.97;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;01:12.7;7;NaN;--;--;--;00:34:41;00:34:46;-17;19
Running;7/03/2021 18:18;false;Carrera con mi esposita ;4.41;269;00:36:09;133;149;162;193;08:12;04:43;12;28;0.75;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;02:49.1;5;NaN;--;--;--;00:35:52;00:36:09;9;29
Running;6/03/2021 08:01;false;Asia Running;15.31;991;01:28:19;165;192;185;195;05:46;05:07;67;75;0.94;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;01:37.4;16;NaN;--;--;--;01:28:14;01:28:19;-1;21
Running;5/03/2021 20:09;false;Corrida con mi esposita;4.61;247;00:38:59;118;137;161;244;08:27;02:32;91;21;0.74;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;05:32.9;5;NaN;--;--;--;00:38:53;00:38:59;5;106
Running;26/02/2021 07:01;false;Santiago de Surco Running;11.01;668;01:03:13;159;183;186;198;05:44;04:27;38;149;0.94;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:02.8;12;NaN;--;--;--;01:03:05;01:04:28;31;151
Running;25/02/2021 17:43;false;Santiago de Surco Running;3.01;244;00:28:45;141;171;140;187;09:33;04:49;26;29;0.79;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:16.1;4;NaN;--;--;--;00:27:07;00:28:45;138;164
Running;24/02/2021 07:41;false;Santiago de Surco Running;11.12;672;01:02:41;160;178;186;196;05:38;04:58;39;142;0.95;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:33.9;12;NaN;--;--;--;01:02:25;01:02:41;30;175
Running;23/02/2021 07:40;false;Santiago de Surco Running;9.01;516;00:47:12;162;186;185;195;05:14;03:55;42;48;1.03;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:02.8;10;NaN;--;--;--;00:47:03;00:48:12;121;159
Running;21/02/2021 07:19;false;Santiago de Surco Running;14.02;803;01:19:42;154;174;186;198;05:41;05:00;87;108;0.95;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:03.9;15;NaN;--;--;--;01:19:36;01:19:42;98;171
Running;20/02/2021 08:10;false;Santiago de Surco Running;8.02;473;00:45:59;156;176;178;193;05:44;01:40;49;57;0.98;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:06.9;9;NaN;--;--;--;00:44:29;00:45:59;122;198
Running;18/02/2021 07:09;false;Santiago de Surco Running;8.01;468;00:44:04;160;179;179;191;05:30;04:09;34;127;1.02;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:02.2;9;NaN;--;--;--;00:43:10;00:44:04;58;167
Running;17/02/2021 17:51;false;Running y caminata con mi esposita;4.07;302;00:33:52;146;164;161;193;08:19;03:58;30;32;0.75;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:18.1;5;NaN;--;--;--;00:32:44;00:34:50;135;157
Running;16/02/2021 07:22;false;Santiago de Surco Running;7.44;468;00:42:52;163;181;170;187;05:46;04:25;56;66;1.02;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;02:03.3;8;NaN;--;--;--;00:40:36;00:42:52;82;125
Running;15/02/2021 07:14;false;Santiago de Surco Running;8.02;476;00:46:05;156;176;176;187;05:45;04:41;40;65;0.99;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:03.5;9;NaN;--;--;--;00:45:19;00:46:05;89;131
Running;12/02/2021 06:56;false;Santiago de Surco Running;18.01;1,128;01:44:48;162;183;183;196;05:49;04:44;134;145;0.94;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:02.5;19;NaN;--;--;--;01:44:00;01:44:48;92;176
Running;11/02/2021 17:44;false;Running y caminata con mi esposita ;3.51;218;00:32:00;122;145;149;187;09:08;05:36;43;51;0.74;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;04:04.1;4;NaN;--;--;--;00:31:04;00:32:00;149;165
Running;11/02/2021 07:51;false;Santiago de Surco Running;7.18;450;00:40:53;162;184;180;193;05:42;04:47;33;98;0.98;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:52.9;8;NaN;--;--;--;00:40:04;00:40:53;75;155
Running;9/02/2021 17:27;false;Running y caminada con mi esposita;3.88;275;00:45:09;120;158;113;186;11:37;05:48;37;45;0.86;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;08:54.6;4;NaN;--;--;--;00:42:21;00:48:24;138;161
Running;8/02/2021 16:56;false;Running con mi esposita ;3.27;256;00:27:13;149;166;179;187;08:20;05:52;30;50;0.67;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;02:12.3;4;NaN;--;--;--;00:27:06;00:27:13;128;148
Running;8/02/2021 06:53;false;Santiago de Surco Running;8.01;469;00:46:35;151;164;183;198;05:49;04:50;36;61;0.94;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:02.6;9;NaN;--;--;--;00:45:46;00:46:35;110;148
Running;7/02/2021 09:26;false;Running con mi esposita ;3.01;183;00:25:26;128;150;177;187;08:26;05:31;35;29;0.67;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:07.1;4;NaN;--;--;--;00:25:25;00:25:26;151;164
Running;6/02/2021 06:37;false;Santiago de Surco Running;16.01;992;01:29:55;165;184;183;196;05:37;04:27;99;195;0.98;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:02.0;17;NaN;--;--;--;01:29:48;01:29:55;54;154
Running;5/02/2021 07:07;false;Santiago de Surco Running;8.01;478;00:45:12;157;171;181;196;05:38;01:03;49;71;0.98;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:02.4;9;NaN;--;--;--;00:44:21;00:45:12;99;139
Running;3/02/2021 07:04;false;Santiago de Surco Running;8.01;477;00:45:14;156;171;184;191;05:39;04:54;40;59;0.96;NaN;NaN;NaN;0;NaN;NaN;--;NaN;NaN;NaN;No;00:02.7;9;NaN;--;--;--;00:45:12;00:45:14;124;168
